,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
94,20200616,000007.SZ,8.43,8.47,8.33,8.43,8.45,-0.019999999999999574,-0.2367,83289.5,69964.24,2.6959,8.167,67635.397,8.144,59198.9275,8.0883,55797.469,8.097,50552.7543,8.4997,68729.1373,,
95,20200615,000007.SZ,8.05,8.56,8.0,8.45,8.07,0.379999999999999,4.7088,87248.52,71515.675,2.8241,8.184,70668.48,8.116,59901.1785,8.0727,53970.5523,8.0913,50118.7417,8.5136,68408.9623,,
96,20200612,000007.SZ,7.95,8.26,7.91,8.07,8.03,0.040000000000000924,0.4981,40089.88,32557.481,1.2976,8.212,72970.665,8.089,57391.4525,8.0567,51957.8193,8.0858,49713.6112,8.5273,68037.2872,,
97,20200611,000007.SZ,8.04,8.06,7.99,8.03,8.05,-0.02000000000000135,-0.2484,18977.0,15224.203,0.6142,8.224,77753.412,8.085,58554.4425,8.054,51996.5147,8.0867,50020.343,8.5438,68061.2981,,
98,20200610,000007.SZ,8.06,8.07,8.01,8.05,8.06,-0.009999999999999787,-0.1241,19855.0,15970.147,0.6427,8.217,77969.817,8.083,60304.6425,8.0537,53043.8957,8.0928,50857.9185,8.5618,68506.6254,,
99,20200609,000007.SZ,8.11,8.11,8.01,8.06,8.08,-0.019999999999999574,-0.2475,25719.01,20677.267,0.8325,8.21,76990.217,8.0885,62753.8925,8.0547,54207.715,8.1003,51684.659,8.5823,69529.3352,,
100,20200608,000007.SZ,8.27,8.28,8.01,8.08,8.28,-0.1999999999999993,-2.4155,65869.62,53236.436,2.1321,8.205,75838.871,8.102,64946.4095,8.056,55223.757,8.1142,52718.1405,8.6031,70502.3743,,
101,20200605,000007.SZ,8.14,8.52,7.97,8.28,8.12,0.16000000000000014,1.9704,127921.88,105365.111,4.1406,8.197,71876.85,8.093,62386.9785,8.054,54633.8557,8.1312,53901.8428,8.6158,70243.4039,,
102,20200604,000007.SZ,8.1,8.23,7.89,8.12,8.1,0.019999999999999574,0.2469,77232.17,62405.745,2.4998,8.174,66385.779,8.0735,57229.0345,8.0453,52924.465,8.1503,54453.9822,8.6276,69476.2101,,
103,20200603,000007.SZ,8.66,8.66,8.07,8.1,8.6,-0.5,-5.814,130151.39,107051.554,4.2127,8.147,60678.863,8.0605,54506.184,8.043,51294.0193,8.1685,55284.9112,8.641,69143.3474,,
104,20200602,000007.SZ,8.84,8.97,8.52,8.6,8.73,-0.13000000000000078,-1.4891,113620.33,99413.446,3.6777,8.121,50762.458,8.049,49878.505,8.0413,47836.868,8.1845,54303.1423,8.6549,68276.6608,,
105,20200601,000007.SZ,8.21,8.84,8.21,8.73,8.19,0.5400000000000009,6.5934,110270.37,95125.916,3.5692,8.048,49133.877,8.017,45621.5885,8.0243,44936.3787,8.1913,54130.24,8.6647,67826.0331,,
106,20200529,000007.SZ,7.96,8.25,7.9,8.19,7.96,0.22999999999999954,2.8894,87917.35,71338.281,2.8457,7.966,41812.24,7.979,41451.3965,8.0033,42718.3197,8.1977,55078.0853,8.6753,67151.6425,,
107,20200528,000007.SZ,8.0,8.04,7.93,7.96,7.98,-0.020000000000000462,-0.2506,21141.05,16835.803,0.6843,7.946,39355.473,7.969,39118.066,8.0,41334.084,8.2078,56627.5495,8.6904,66873.2145,,
108,20200527,000007.SZ,8.01,8.02,7.95,7.98,8.01,-0.02999999999999936,-0.3745,10059.0,8022.748,0.3256,7.949,42639.468,7.972,40580.935,8.004,41686.9323,8.219,58678.706,8.7078,67194.9099,,
109,20200526,000007.SZ,8.0,8.01,7.94,8.01,8.0,0.009999999999999787,0.125,14205.55,11324.912,0.4598,7.967,48517.568,7.977,42816.464,8.0067,43178.1337,8.2292,59980.8727,8.7266,68234.9391,,
110,20200525,000007.SZ,8.03,8.11,7.95,8.0,8.05,-0.05000000000000071,-0.6211,26249.41,21059.977,0.8496,7.999,54053.948,7.9815,44916.2,8.01,44103.671,8.2388,62025.9345,8.7428,69688.9634,,
111,20200522,000007.SZ,7.85,8.32,7.8,8.05,7.85,0.20000000000000107,2.5478,73011.17,58021.968,2.3632,7.989,52897.107,7.9825,46012.3585,8.0167,44363.2323,8.2508,64370.991,8.7625,70485.1766,,
112,20200521,000007.SZ,7.9,7.9,7.78,7.85,7.84,0.009999999999999787,0.1276,20163.01,15807.358,0.6526,7.973,48072.29,7.981,46193.808,8.0213,43661.6883,8.2612,66460.4893,8.7819,71842.9434,,
